デュエル,1345,1345,10000,名詞,一般,*,*,*,*,デュエル,デュエル,デュエル,1/3,*
デュオ,1345,1345,3448,名詞,一般,*,*,*,*,デュオ,デュオ,デュオ,1/2,C3
デュッセルドルフ,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,デュッセルドルフ,デュッセルドルフ,デュッセルドルフ,5/7,C1
デュプレックス,1345,1345,3452,名詞,一般,*,*,*,*,デュプレックス,デュプレックス,デュプレックス,3/6,C1
デュプロ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,デュプロ,デュプロ,デュプロ,1/3,C1
デュポン,1352,1352,4841,名詞,固有名詞,組織,*,*,*,デュポン,デュポン,デュポン,1/3,C1
デュマ,1350,1350,4353,名詞,固有名詞,人名,姓,*,*,デュマ,デュマ,デュマ,1/2,C3
デュラン,1350,1350,4352,名詞,固有名詞,人名,姓,*,*,デュラン,デュラン,デュラン,1/3,C1
デュルンシュタイン,1353,1353,10000,名詞,固有名詞,地域,一般,*,*,デュルンシュタイン,デュルンシュタイン,デュルンシュタイン,5/7,*
デュレンバーガー,1350,1350,4353,名詞,固有名詞,人名,姓,*,*,デュレンバーガー,デュレンバーガー,デュレンバーガー,4/7,C1
デョピツ,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,デョピツ,デョピツ,デョピツ,1/3,*
デラウェア,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,デラウェア,デラウェア,デラウェア,3/4,C1
デラスカサス,1348,1348,3626,名詞,固有名詞,一般,*,*,*,デラスカサス,デラスカサス,デラスカサス,4/6,C1
デラックス,1347,1347,6411,名詞,形容動詞語幹,*,*,*,*,デラックス,デラックス,デラックス,2/5,C1
デリー,1353,1353,4619,名詞,固有名詞,地域,一般,*,*,デリー,デリー,デリー,1/3,C1
デリート,1345,1345,3452,名詞,一般,*,*,*,*,デリート,デリート,デリート,1/4,C1
デリカ,1345,1345,2626,名詞,一般,*,*,*,*,デリカ,デリカ,デリカ,1/3,C1
デリカ,1348,1348,3185,名詞,固有名詞,一般,*,*,*,デリカ,デリカ,デリカ,1/3,C1
デリカシー,1345,1345,3452,名詞,一般,*,*,*,*,デリカシー,デリカシー,デリカシー,2/5,C1
デリカスイト,1352,1352,4841,名詞,固有名詞,組織,*,*,*,デリカスイト,デリカスイト,デリカスイト,4/6,C1
デリカット,1350,1350,4353,名詞,固有名詞,人名,姓,*,*,デリカット,デリカット,デリカット,3/5,C1
デリカット,1351,1351,4304,名詞,固有名詞,人名,名,*,*,デリカット,デリカット,デリカット,3/5,C1
デリケート,1347,1347,6335,名詞,形容動詞語幹,*,*,*,*,デリケート,デリケート,デリケート,3/5,C1
デリバティブ,1345,1345,3448,名詞,一般,*,*,*,*,デリバティブ,デリバティブ,デリバティブ,2/5,C1
デリバリー,1345,1345,3447,名詞,一般,*,*,*,*,デリバリー,デリバリー,デリバリー,2/5,C1
デリミッタ,1345,1345,3452,名詞,一般,*,*,*,*,デリミッタ,デリミッタ,デリミッタ,3/5,C1
デリンス,1352,1352,4841,名詞,固有名詞,組織,*,*,*,デリンス,デリンス,デリンス,2/4,C1
デル,1352,1352,4884,名詞,固有名詞,組織,*,*,*,デル,デル,デル,1/2,C1
デルタ,1345,1345,3452,名詞,一般,*,*,*,*,デルタ,デルタ,デルタ,1/3,C1
デルファイ,1352,1352,4820,名詞,固有名詞,組織,*,*,*,デルファイ,デルファイ,デルファイ,1/4,C2
デルマトール,1345,1345,3452,名詞,一般,*,*,*,*,デルマトール,デルマトール,デルマトール,4/6,C1
デレク,1348,1348,3659,名詞,固有名詞,一般,*,*,*,デレク,デレク,デレク,1/3,C1
デレゲーション,1345,1345,3452,名詞,一般,*,*,*,*,デレゲーション,デレゲーション,デレゲーション,3/6,C1
デレデレ,1343,1343,4317,名詞,サ変接続,*,*,*,*,デレデレ,デレデレ,デレデレ,0/4,C2
デンコードー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,デンコードー,デンコードー,デンコードー,3/6,C1
デンサン,1352,1352,4841,名詞,固有名詞,組織,*,*,*,デンサン,デンサン,デンサン,0/4,C2
デンソー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,デンソー,デンソー,デンソー,1/4,C2
デンバー,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,デンバー,デンバー,デンバー,1/4,C1
デンパ,1345,1345,3451,名詞,一般,*,*,*,*,デンパ,デンパ,デンパ,1/3,C1
デンマーク,1354,1354,3185,名詞,固有名詞,地域,国,*,*,デンマーク,デンマーク,デンマーク,3/5,C1
デンマーククローネ,1360,1360,8070,名詞,接尾,助数詞,*,*,*,デンマーククローネ,デンマーククローネ,デンマーククローネ,6/9,C1
デンヨー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,デンヨー,デンヨー,デンヨー,0/4,C1
トー,1348,1348,4345,名詞,固有名詞,一般,*,*,*,トー,トー,トー,1/2,C3
トーアエイヨー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーアエイヨー,トーアエイヨー,トーアエイヨー,4/7,C1
トーアス,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーアス,トーアス,トーアス,0/4,C1
トーアフエンス,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーアフエンス,トーアフエンス,トーアフエンス,4/7,C1
トーアミ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーアミ,トーアミ,トーアミ,0/4,C2
トーイン,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーイン,トーイン,トーイン,3/4,C2
トーエイ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーエイ,トーエイ,トーエイ,1/4,C2
トーエネック,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーエネック,トーエネック,トーエネック,4/6,C1
トーエル,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーエル,トーエル,トーエル,1/4,C2
トーカイ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーカイ,トーカイ,トーカイ,1/4,C2
トーカロ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーカロ,トーカロ,トーカロ,0/4,C2
トーキー,1345,1345,3452,名詞,一般,*,*,*,*,トーキー,トーキー,トーキー,1/4,C1
トーキン,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーキン,トーキン,トーキン,0/4,C2
トーキング,1348,1348,3416,名詞,固有名詞,一般,*,*,*,トーキング,トーキング,トーキング,1/5,C1
トーク,1345,1345,1549,名詞,一般,*,*,*,*,トーク,トーク,トーク,1/3,C1
トークシステム,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トークシステム,トークシステム,トークシステム,4/7,C1
トークショー,1345,1345,-6078,名詞,一般,*,*,*,*,トークショー,トークショー,トークショー,3/5,C1
トークツ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トークツ,トークツ,トークツ,0/4,C2
トーケムプロダクツ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーケムプロダクツ,トーケムプロダクツ,トーケムプロダクツ,6/9,C1
トーコー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーコー,トーコー,トーコー,1/4,C2
トーゴ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーゴ,トーゴ,トーゴ,1/3,C2
トーゴ,1354,1354,3192,名詞,固有名詞,地域,国,*,*,トーゴ,トーゴ,トーゴ,1/3,C2
トーシック,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーシック,トーシック,トーシック,3/5,C1
トーシューズ,1345,1345,3452,名詞,一般,*,*,*,*,トーシューズ,トーシューズ,トーシューズ,3/5,C1
トースター,1345,1345,3452,名詞,一般,*,*,*,*,トースター,トースター,トースター,1/5,C1
トースト,1345,1345,3440,名詞,一般,*,*,*,*,トースト,トースト,トースト,1/4,C1
トーソー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーソー,トーソー,トーソー,1/4,C2
トーソク,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーソク,トーソク,トーソク,1/4,C2
トータス,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トータス,トータス,トータス,1/4,C1
トータル,1343,1343,4560,名詞,サ変接続,*,*,*,*,トータル,トータル,トータル,1/4,C1
トータル,1345,1345,2810,名詞,一般,*,*,*,*,トータル,トータル,トータル,1/4,C1
トータル,1347,1347,6275,名詞,形容動詞語幹,*,*,*,*,トータル,トータル,トータル,1/4,C1
トータルアクセスシャトル,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トータルアクセスシャトル,トータルアクセスシャトル,トータルアクセスシャトル,9/11,C1
トータルシステム,1345,1345,3452,名詞,一般,*,*,*,*,トータルシステム,トータルシステム,トータルシステム,5/8,C1
トータルダンプ,1345,1345,3452,名詞,一般,*,*,*,*,トータルダンプ,トータルダンプ,トータルダンプ,5/7,C1
トータルフーズ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トータルフーズ,トータルフーズ,トータルフーズ,5/7,C1
トータルライフサービス,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トータルライフサービス,トータルライフサービス,トータルライフサービス,8/11,C1
トーダンス,1345,1345,3452,名詞,一般,*,*,*,*,トーダンス,トーダンス,トーダンス,3/5,C1
トーチ,1345,1345,3452,名詞,一般,*,*,*,*,トーチ,トーチ,トーチ,1/3,C1
トーチカ,1345,1345,3452,名詞,一般,*,*,*,*,トーチカ,トーチカ,トーチカ,1/4,C1
トーテム,1345,1345,3452,名詞,一般,*,*,*,*,トーテム,トーテム,トーテム,1/4,C1
トートロジー,1345,1345,3452,名詞,一般,*,*,*,*,トートロジー,トートロジー,トートロジー,3/6,C1
トーナメント,1345,1345,3232,名詞,一般,*,*,*,*,トーナメント,トーナメント,トーナメント,1/6,C1
トーナル,1345,1345,3452,名詞,一般,*,*,*,*,トーナル,トーナル,トーナル,1/4,C1
トーニャ,1351,1351,4224,名詞,固有名詞,人名,名,*,*,トーニャ,トーニャ,トーニャ,1/3,C2
トーハン,1352,1352,4453,名詞,固有名詞,組織,*,*,*,トーハン,トーハン,トーハン,1/4,C2
トープラ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トープラ,トープラ,トープラ,1/4,C2
トーベヤンソン,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,トーベヤンソン,トーベヤンソン,トーベヤンソン,4/7,*
トーホー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーホー,トーホー,トーホー,1/4,C2
トーマス,1351,1351,4066,名詞,固有名詞,人名,名,*,*,トーマス,トーマス,トーマス,1/4,C1
トーマツ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーマツ,トーマツ,トーマツ,0/4,C2
トーメン,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーメン,トーメン,トーメン,0/4,C2
トーメンエレクトロニクス,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーメンエレクトロニクス,トーメンエレクトロニクス,トーメンエレクトロニクス,10/12,C1
トーモク,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーモク,トーモク,トーモク,0/4,C2
トーヨーアサノ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーヨーアサノ,トーヨーアサノ,トーヨーアサノ,5/7,C1
トーヨーカネツ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーヨーカネツ,トーヨーカネツ,トーヨーカネツ,5/7,C1
トーヨーコーケン,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーヨーコーケン,トーヨーコーケン,トーヨーコーケン,5/8,C1
トーヨコエンジニアリング,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トーヨコエンジニアリング,トーヨコエンジニアリング,トーヨコエンジニアリング,8/12,C1
トール,1350,1350,4356,名詞,固有名詞,人名,姓,*,*,トール,トール,トール,1/3,C1
トーン,1345,1345,3469,名詞,一般,*,*,*,*,トーン,トーン,トーン,1/3,C1
トーンダウン,1343,1343,4317,名詞,サ変接続,*,*,*,*,トーンダウン,トーンダウン,トーンダウン,4/6,C1
トイ,1351,1351,4348,名詞,固有名詞,人名,名,*,*,トイ,トイ,トイ,1/2,C3
トイズファクトリー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トイズファクトリー,トイズファクトリー,トイズファクトリー,4/8,C1
トイタ,1345,1345,3454,名詞,一般,*,*,*,*,トイタ,トイタ,トイタ,1/3,C2
トイトッキ,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,トイトッキ,トイトッキ,トイトッキ,3/5,C1
トイレ,1345,1345,3187,名詞,一般,*,*,*,*,トイレ,トイレ,トイレ,1/3,C1
トイレット,1345,1345,3471,名詞,一般,*,*,*,*,トイレット,トイレット,トイレット,1/5,C1
トイレットペーパー,1345,1345,3429,名詞,一般,*,*,*,*,トイレットペーパー,トイレットペーパー,トイレットペーパー,6/9,C1
トゥー,1355,1355,1867,名詞,数,*,*,*,*,トゥー,トゥー,トゥー,1/2,C1
トゥクトゥク,1345,1345,10000,名詞,一般,*,*,*,*,トゥクトゥク,トゥクトゥク,トゥクトゥク,0/4,*
トゥナイト,1348,1348,3660,名詞,固有名詞,一般,*,*,*,トゥナイト,トゥナイト,トゥナイト,2/4,C1
トゥパク,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トゥパク,トゥパク,トゥパク,1/3,C1
トゥモローランド,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トゥモローランド,トゥモローランド,トゥモローランド,5/7,C1
トゥルーライズ,1348,1348,3650,名詞,固有名詞,一般,*,*,*,トゥルーライズ,トゥルーライズ,トゥルーライズ,4/6,C1
トゥルク,1353,1353,4343,名詞,固有名詞,地域,一般,*,*,トゥルク,トゥルク,トゥルク,1/3,C1
トゥルファン,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,トゥルファン,トゥルファン,トゥルファン,1/4,C1
トウ,1345,1345,3571,名詞,一般,*,*,*,*,トウ,トウ,トー,1/2,C3
トウ,1350,1350,4252,名詞,固有名詞,人名,姓,*,*,トウ,トウ,トー,1/2,C3
トウカイテイオー,1348,1348,3648,名詞,固有名詞,一般,*,*,*,トウカイテイオー,トウカイテイオー,トーカイテイオー,7/8,C1
トウカツ,1343,1343,4317,名詞,サ変接続,*,*,*,*,トウカツ,トウカツ,トーカツ,0/4,C2
トウガラシ,1345,1345,2094,名詞,一般,*,*,*,*,トウガラシ,トウガラシ,トーガラシ,3/5,C1
トウガン,1345,1345,3452,名詞,一般,*,*,*,*,トウガン,トウガン,トーガン,3/4,C2
トウキ,1343,1343,4276,名詞,サ変接続,*,*,*,*,トウキ,トウキ,トーキ,1/3,C1
トウキ,1345,1345,3410,名詞,一般,*,*,*,*,トウキ,トウキ,トーキ,1/3,C1
トウキビ,1345,1345,3452,名詞,一般,*,*,*,*,トウキビ,トウキビ,トーキビ,3/4,C1
トウギョ,1345,1345,3452,名詞,一般,*,*,*,*,トウギョ,トウギョ,トーギョ,1/3,C1
トウゲ,1353,1353,4349,名詞,固有名詞,地域,一般,*,*,トウゲ,トウゲ,トーゲ,1/3,C2
トウゴマ,1345,1345,3452,名詞,一般,*,*,*,*,トウゴマ,トウゴマ,トーゴマ,0/4,C2
トウシミトンボ,1345,1345,3452,名詞,一般,*,*,*,*,トウシミトンボ,トウシミトンボ,トーシミトンボ,5/7,C1
トウシロ,1345,1345,3452,名詞,一般,*,*,*,*,トウシロ,トウシロ,トーシロ,0/4,C2
トウシン,1345,1345,-3491,名詞,一般,*,*,*,*,トウシン,トウシン,トーシン,0/4,C2
トウシングサ,1345,1345,3452,名詞,一般,*,*,*,*,トウシングサ,トウシングサ,トーシングサ,3/6,C1
トウシントンボ,1345,1345,-11884,名詞,一般,*,*,*,*,トウシントンボ,トウシントンボ,トーシントンボ,5/7,C1
トウジン,1343,1343,4323,名詞,サ変接続,*,*,*,*,トウジン,トウジン,トージン,0/4,C2
トウゼン,1341,1341,5050,副詞,一般,*,*,*,*,トウゼン,トウゼン,トーゼン,0/4,*
トウゼン,1347,1347,6411,名詞,形容動詞語幹,*,*,*,*,トウゼン,トウゼン,トーゼン,0/4,C2
トウチョウ,1343,1343,4317,名詞,サ変接続,*,*,*,*,トウチョウ,トウチョウ,トーチョー,0/4,C2
トウチョウ,1345,1345,3452,名詞,一般,*,*,*,*,トウチョウ,トウチョウ,トーチョー,0/4,C2
トウヂサ,1345,1345,3452,名詞,一般,*,*,*,*,トウヂサ,トウヂサ,トージサ,0/4,C2
トウテンコウ,1345,1345,3452,名詞,一般,*,*,*,*,トウテンコウ,トウテンコウ,トーテンコー,3/6,C1
トウナ,1345,1345,3509,名詞,一般,*,*,*,*,トウナ,トウナ,トーナ,0/3,C2
トウハン,1343,1343,4315,名詞,サ変接続,*,*,*,*,トウハン,トウハン,トーハン,0/4,C2
トウハン,1345,1345,3450,名詞,一般,*,*,*,*,トウハン,トウハン,トーハン,0/4,C2
トウバンジャン,1345,1345,3439,名詞,一般,*,*,*,*,トウバンジャン,トウバンジャン,トーバンジャン,3/6,C1
トウブン,1375,1375,5080,名詞,副詞可能,*,*,*,*,トウブン,トウブン,トーブン,0/4,C2
トウペ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トウペ,トウペ,トーペ,1/3,C1
トウホン,1345,1345,3671,名詞,一般,*,*,*,*,トウホン,トウホン,トーホン,0/4,C2
トウボク,1345,1345,3452,名詞,一般,*,*,*,*,トウボク,トウボク,トーボク,0/4,C2
トウマル,1345,1345,3452,名詞,一般,*,*,*,*,トウマル,トウマル,トーマル,0/4,C2
トウモロコシ,1345,1345,3356,名詞,一般,*,*,*,*,トウモロコシ,トウモロコシ,トーモロコシ,3/6,C1
トウユ,1345,1345,3426,名詞,一般,*,*,*,*,トウユ,トウユ,トーユ,0/3,C2
トウロウ,1345,1345,3452,名詞,一般,*,*,*,*,トウロウ,トウロウ,トーロー,0/4,C2
トエ,1348,1348,3683,名詞,固有名詞,一般,*,*,*,トエ,トエ,トエ,1/2,C3
トオカツフーズ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トオカツフーズ,トオカツフーズ,トオカツフーズ,5/7,C1
トオル,1351,1351,4177,名詞,固有名詞,人名,名,*,*,トオル,トオル,トール,0/3,C1
トカゲ,1345,1345,3452,名詞,一般,*,*,*,*,トカゲ,トカゲ,トカゲ,0/3,C1
トカレフ,1348,1348,3659,名詞,固有名詞,一般,*,*,*,トカレフ,トカレフ,トカレフ,1/4,C1
トキ,1345,1345,3429,名詞,一般,*,*,*,*,トキ,トキ,トキ,1/2,C1
トキ,1348,1348,4560,名詞,固有名詞,一般,*,*,*,トキ,トキ,トキ,1/2,C1
トキイ,1348,1348,3659,名詞,固有名詞,一般,*,*,*,トキイ,トキイ,トキイ,0/3,C1
トキエ,1351,1351,4305,名詞,固有名詞,人名,名,*,*,トキエ,トキエ,トキエ,0/3,C2
トキコ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トキコ,トキコ,トキコ,1/3,C1
トキコ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トキコ,トキコ,トキコ,1/3,C1
トキニ,1341,1341,4835,副詞,一般,*,*,*,*,トキニ,トキニ,トキニ,1/3,*
トキノ,1348,1348,3659,名詞,固有名詞,一般,*,*,*,トキノ,トキノ,トキノ,1/3,C2
トキハ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トキハ,トキハ,トキハ,0/3,C1
トキメック,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トキメック,トキメック,トキメック,3/5,C1
トキヨ,1351,1351,4481,名詞,固有名詞,人名,名,*,*,トキヨ,トキヨ,トキヨ,0/3,C1
トキワ,1345,1345,3452,名詞,一般,*,*,*,*,トキワ,トキワ,トキワ,0/3,C2
トキワ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トキワ,トキワ,トキワ,0/3,C2
トキヱ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トキヱ,トキヱ,トキエ,0/3,C2
トギョ,1345,1345,3455,名詞,一般,*,*,*,*,トギョ,トギョ,トギョ,1/2,C3
トク,1351,1351,4385,名詞,固有名詞,人名,名,*,*,トク,トク,トク,1/2,C3
トクエ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トクエ,トクエ,トクエ,0/3,C2
トクコ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トクコ,トクコ,トクコ,1/3,C1
トクサ,1345,1345,3452,名詞,一般,*,*,*,*,トクサ,トクサ,トクサ,3/3,C2
トクショク,1343,1343,4314,名詞,サ変接続,*,*,*,*,トクショク,トクショク,トクショク,0/4,C2
トクショク,1345,1345,3449,名詞,一般,*,*,*,*,トクショク,トクショク,トクショク,0/4,C2
トクスイコーポレーション,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トクスイコーポレーション,トクスイコーポレーション,トクスイコーポレーション,8/11,C1
トクトク,1347,1347,6411,名詞,形容動詞語幹,*,*,*,*,トクトク,トクトク,トクトク,0/4,C2
トクノ,1348,1348,3659,名詞,固有名詞,一般,*,*,*,トクノ,トクノ,トクノ,1/3,C2
トクベツ,1341,1341,5008,副詞,一般,*,*,*,*,トクベツ,トクベツ,トクベツ,0/4,*
トクベツ,1347,1347,6368,名詞,形容動詞語幹,*,*,*,*,トクベツ,トクベツ,トクベツ,0/4,C2
トクヤク,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トクヤク,トクヤク,トクヤク,0/4,C2
トクヤマ,1352,1352,4716,名詞,固有名詞,組織,*,*,*,トクヤマ,トクヤマ,トクヤマ,2/4,C2
トクヨ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トクヨ,トクヨ,トクヨ,1/3,C2
トクラ,1352,1352,4794,名詞,固有名詞,組織,*,*,*,トクラ,トクラ,トクラ,1/3,C2
トクヱ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トクヱ,トクヱ,トクエ,0/3,C2
トケイ,1345,1345,2949,名詞,一般,*,*,*,*,トケイ,トケイ,トケイ,1/3,C2
トケン,1345,1345,3402,名詞,一般,*,*,*,*,トケン,トケン,トケン,0/3,C2
トゲ,1345,1345,3335,名詞,一般,*,*,*,*,トゲ,トゲ,トゲ,2/2,C3
トゲ,1348,1348,3679,名詞,固有名詞,一般,*,*,*,トゲ,トゲ,トゲ,1/2,C3
トゲウオ,1345,1345,3452,名詞,一般,*,*,*,*,トゲウオ,トゲウオ,トゲウオ,2/4,C1
トコ,1345,1345,10000,名詞,一般,*,*,*,*,とこ,トコ,トコ,1/2,C2
トコトコ,1341,1341,5050,副詞,一般,*,*,*,*,トコトコ,トコトコ,トコトコ,1/4,*
トコトン,1375,1375,5097,名詞,副詞可能,*,*,*,*,トコトン,トコトン,トコトン,0/4,C2
トコナツ,1345,1345,3452,名詞,一般,*,*,*,*,トコナツ,トコナツ,トコナツ,0/4,C2
トコブシ,1345,1345,3452,名詞,一般,*,*,*,*,トコブシ,トコブシ,トコブシ,0/4,C2
トコヤ,1345,1345,3452,名詞,一般,*,*,*,*,トコヤ,トコヤ,トコヤ,0/3,C2
トコヨ,1345,1345,3452,名詞,一般,*,*,*,*,トコヨ,トコヨ,トコヨ,0/3,C2
トコロテン,1345,1345,3434,名詞,一般,*,*,*,*,トコロテン,トコロテン,トコロテン,0/5,C2
トコロテングサ,1345,1345,3452,名詞,一般,*,*,*,*,トコロテングサ,トコロテングサ,トコロテングサ,4/7,C1
トサイヌ,1345,1345,3452,名詞,一般,*,*,*,*,トサイヌ,トサイヌ,トサイヌ,0/4,C2
トサツ,1343,1343,4336,名詞,サ変接続,*,*,*,*,トサツ,トサツ,トサツ,0/3,C2
トサモシベ,1348,1348,3659,名詞,固有名詞,一般,*,*,*,トサモシベ,トサモシベ,トサモシベ,3/5,C2
トシ,1351,1351,4505,名詞,固有名詞,人名,名,*,*,トシ,トシ,トシ,1/2,C4
トシイ,1348,1348,3659,名詞,固有名詞,一般,*,*,*,トシイ,トシイ,トシイ,0/3,C1
トシエ,1351,1351,4423,名詞,固有名詞,人名,名,*,*,トシエ,トシエ,トシエ,0/3,C2
トシコ,1351,1351,4261,名詞,固有名詞,人名,名,*,*,トシコ,トシコ,トシコ,1/3,C1
トシゴロ,1375,1375,5192,名詞,副詞可能,*,*,*,*,トシゴロ,トシゴロ,トシゴロ,0/4,C2
トシミ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トシミ,トシミ,トシミ,0/3,C2
トショ,1345,1345,3415,名詞,一般,*,*,*,*,トショ,トショ,トショ,1/2,C3
トショカン,1345,1345,3358,名詞,一般,*,*,*,*,トショカン,トショカン,トショカン,0/4,C2
トシヱ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トシヱ,トシヱ,トシエ,0/3,C2
トス,1343,1343,4103,名詞,サ変接続,*,*,*,*,トス,トス,トス,1/2,C3
トスカーナ,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,トスカーナ,トスカーナ,トスカーナ,3/5,C1
トスカニーニ,1350,1350,4313,名詞,固有名詞,人名,姓,*,*,トスカニーニ,トスカニーニ,トスカニーニ,4/6,C1
トスコ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トスコ,トスコ,トスコ,1/3,C1
トステム,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トステム,トステム,トステム,1/4,C1
トステムビバ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トステムビバ,トステムビバ,トステムビバ,5/6,C1
トセ,1348,1348,3604,名詞,固有名詞,一般,*,*,*,トセ,トセ,トセ,1/2,C3
トタン,1345,1345,3447,名詞,一般,*,*,*,*,トタン,トタン,トタン,0/3,C2
トチ,1345,1345,3313,名詞,一般,*,*,*,*,トチ,トチ,トチ,1/2,C3
トチノキ,1345,1345,3871,名詞,一般,*,*,*,*,トチノキ,トチノキ,トチノキ,1/4,C1
トッカ,1343,1343,4317,名詞,サ変接続,*,*,*,*,トッカ,トッカ,トッカ,0/3,C2
トッカ,1345,1345,3452,名詞,一般,*,*,*,*,トッカ,トッカ,トッカ,0/3,C2
トッカータ,1345,1345,3452,名詞,一般,*,*,*,*,トッカータ,トッカータ,トッカータ,3/5,C1
トッカン,1343,1343,4317,名詞,サ変接続,*,*,*,*,トッカン,トッカン,トッカン,0/4,C2
トッキ,1343,1343,4463,名詞,サ変接続,*,*,*,*,トッキ,トッキ,トッキ,0/3,C2
トッキ,1352,1352,4987,名詞,固有名詞,組織,*,*,*,トッキ,トッキ,トッキ,1/3,C1
トッキョ,1343,1343,4359,名詞,サ変接続,*,*,*,*,トッキョ,トッキョ,トッキョ,1/3,C1
トック,1341,1341,5093,副詞,一般,*,*,*,*,トック,トック,トック,1/3,*
トック,1345,1345,3493,名詞,一般,*,*,*,*,トック,トック,トック,1/3,C2
トックリ,1345,1345,3452,名詞,一般,*,*,*,*,トックリ,トックリ,トックリ,0/4,C2
トッケイ,1343,1343,4317,名詞,サ変接続,*,*,*,*,トッケイ,トッケイ,トッケイ,0/4,C2
トッタリ,1345,1345,3452,名詞,一般,*,*,*,*,トッタリ,トッタリ,トッタリ,0/4,C2
トッテ,1345,1345,3636,名詞,一般,*,*,*,*,トッテ,トッテ,トッテ,0/3,C2
トッテオキ,1345,1345,3452,名詞,一般,*,*,*,*,トッテオキ,トッテオキ,トッテオキ,0/5,C2
トッド,1351,1351,4304,名詞,固有名詞,人名,名,*,*,トッド,トッド,トッド,1/3,C1
トッパ,1343,1343,4234,名詞,サ変接続,*,*,*,*,トッパ,トッパ,トッパ,0/3,C2
トッパー,1345,1345,3452,名詞,一般,*,*,*,*,トッパー,トッパー,トッパー,1/4,C1
トッパンダイレクトメールサービス,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トッパンダイレクトメールサービス,トッパンダイレクトメールサービス,トッパンダイレクトメールサービス,13/16,C1
トッパンディスプレイ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,トッパンディスプレイ,トッパンディスプレイ,トッパンディスプレイ,5/9,C1
